experiment_id,provider,stock_id,category,search_query,page_url,start_sec,cut_seconds,sequence_index,used_at
20260824T152858Z-2d7c0a,pexels,37572084,dark_feminine,elegant woman luxury hotel night,https://www.pexels.com/video/woman-walking-confidently-in-hotel-hallway-37572084/,2.948,1.8181818181818181,15,2026-08-24T15:31:33.438964+00:00
20260824T152858Z-2d7c0a,pixabay,1190,hotel,luxury hotel suite night,https://pixabay.com/videos/id-1190/,9.508,1.8181818181818181,16,2026-08-24T15:31:33.438973+00:00
20260825T151142Z-670caa,authorized_creator,DcbVpfwOwRc,watch,authorized creator library,https://www.instagram.com/crestvalue/reel/DcbVpfwOwRc/,3.222,2.127659574468085,0,2026-08-25T15:17:21.856644+00:00
20260825T151142Z-670caa,authorized_creator,DZXuyZ4Nqwb,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,4.367,1.0638297872340425,1,2026-08-25T15:17:21.856666+00:00
20260825T151142Z-670caa,authorized_creator,DYz9WmKta4b,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,13.922,1.0638297872340425,2,2026-08-25T15:17:21.856679+00:00
20260825T151142Z-670caa,authorized_creator,DcYYVBStDBf,supercar,authorized creator library,https://www.instagram.com/crestvalue/reel/DcYYVBStDBf/,2.387,1.5957446808510638,3,2026-08-25T15:17:21.856689+00:00
20260825T151142Z-670caa,authorized_creator,DaL8vDEN8bP,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,7.169,1.0638297872340425,4,2026-08-25T15:17:21.856698+00:00
20260825T151142Z-670caa,authorized_creator,DcYY_l_sxor,private_jet,authorized creator library,https://www.instagram.com/crestvalue/reel/DcYY_l_sxor/,3.114,1.0638297872340425,5,2026-08-25T15:17:21.856707+00:00
20260825T151142Z-670caa,pixabay,265261,dubai,Dubai supercar night,https://pixabay.com/videos/id-265261/,6.5,1.5957446808510638,6,2026-08-25T15:17:21.856716+00:00
20260825T151142Z-670caa,authorized_creator,DcYYf40PyRc,private_jet,authorized creator library,https://www.instagram.com/crestvalue/reel/DcYYf40PyRc/,3.999,1.5957446808510638,7,2026-08-25T15:17:21.856724+00:00
20260825T151142Z-670caa,authorized_creator,DZcdCBBtrdx,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,5.624,1.0638297872340425,8,2026-08-25T15:17:21.856733+00:00
20260825T151142Z-670caa,pexels,36253444,yacht,black yacht night,https://www.pexels.com/video/dubai-marina-skyscrapers-and-luxury-yachts-36253444/,0.291,1.0638297872340425,9,2026-08-25T15:17:21.856745+00:00
20260825T151142Z-670caa,authorized_creator,Db_RBfLT057,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,9.517,2.127659574468085,10,2026-08-25T15:17:21.856754+00:00
20260825T151142Z-670caa,authorized_creator,DcXGm-cz6Dd,dubai,authorized creator library,https://www.instagram.com/crestvalue/reel/DcXGm-cz6Dd/,4.601,1.5957446808510638,11,2026-08-25T15:17:21.856763+00:00
20260825T151142Z-670caa,authorized_creator,DcYVDcux_rr,watch,authorized creator library,https://www.instagram.com/crestvalue/reel/DcYVDcux_rr/,5.807,1.5957446808510638,12,2026-08-25T15:17:21.856771+00:00
20260825T151142Z-670caa,pixabay,323513,yacht,luxury yacht marina night,https://pixabay.com/videos/id-323513/,12.059,1.0638297872340425,13,2026-08-25T15:17:21.856779+00:00
20260825T151142Z-670caa,authorized_creator,DZcdXllNcN-,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,7.064,1.5957446808510638,14,2026-08-25T15:17:21.856787+00:00
20260825T151142Z-670caa,authorized_creator,DZDTNuZtKTL,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,5.505,1.5957446808510638,15,2026-08-25T15:17:21.856796+00:00
20260825T151142Z-670caa,authorized_creator,DYxQMNwtEnK,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,0.008,2.127659574468085,16,2026-08-25T15:17:21.856804+00:00
20260825T164534Z-c18d6c,authorized_creator,DcbWPuEPRqA,watch,authorized creator library,https://www.instagram.com/crestvalue/reel/DcbWPuEPRqA/,1.239,1.0638297872340425,0,2026-08-25T16:50:55.340521+00:00
20260825T164534Z-c18d6c,authorized_creator,DYfZpeaNTbQ,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,2.254,1.5957446808510638,1,2026-08-25T16:50:55.340548+00:00
20260825T164534Z-c18d6c,authorized_creator,DX4d47BN7xC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,1.958,1.0638297872340425,2,2026-08-25T16:50:55.340562+00:00
20260825T164534Z-c18d6c,authorized_creator,DZjYz3uIixC,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,11.527,1.5957446808510638,3,2026-08-25T16:50:55.340572+00:00
20260825T164534Z-c18d6c,authorized_creator,DYfJFaHtgMn,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,6.685,1.0638297872340425,4,2026-08-25T16:50:55.340582+00:00
20260825T164534Z-c18d6c,authorized_creator,DYz8mo9tCaF,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,1.55,2.127659574468085,5,2026-08-25T16:50:55.340591+00:00
20260825T164534Z-c18d6c,authorized_creator,DX18E6-NS0W,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,0.612,2.127659574468085,6,2026-08-25T16:50:55.340600+00:00
20260825T164534Z-c18d6c,authorized_creator,DcWBjWuzetI,dark_feminine,authorized creator library,https://www.instagram.com/crestvalue/reel/DcWBjWuzetI/,2.408,1.0638297872340425,7,2026-08-25T16:50:55.340609+00:00
20260825T164534Z-c18d6c,authorized_creator,DaZ3ZlgN_9w,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,3.215,1.0638297872340425,8,2026-08-25T16:50:55.340617+00:00
20260825T164534Z-c18d6c,authorized_creator,Db_RBfLT057,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,0.0,2.127659574468085,9,2026-08-25T16:50:55.340625+00:00
20260825T164534Z-c18d6c,pixabay,48504,dubai,Dubai supercar night,https://pixabay.com/videos/id-48504/,22.51,1.5957446808510638,10,2026-08-25T16:50:55.340634+00:00
20260825T164534Z-c18d6c,authorized_creator,DZcdXllNcN-,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,1.109,1.5957446808510638,11,2026-08-25T16:50:55.340642+00:00
20260825T164534Z-c18d6c,authorized_creator,DYz9WmKta4b,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,1.175,1.5957446808510638,12,2026-08-25T16:50:55.340651+00:00
20260825T164534Z-c18d6c,pexels,28536921,dubai,Dubai skyline night luxury,https://www.pexels.com/video/dubai-cruise-28536921/,0.275,1.5957446808510638,13,2026-08-25T16:50:55.340660+00:00
20260825T164534Z-c18d6c,authorized_creator,DaZ3ZlgN_9w,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,10.801,1.0638297872340425,14,2026-08-25T16:50:55.340668+00:00
20260825T164534Z-c18d6c,pixabay,296958,dubai,Dubai skyline night luxury,https://pixabay.com/videos/id-296958/,2.489,1.0638297872340425,15,2026-08-25T16:50:55.340676+00:00
20260825T164534Z-c18d6c,authorized_creator,DX18E6-NS0W,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,10.96,1.5957446808510638,16,2026-08-25T16:50:55.340684+00:00
20260825T204832Z-5715d4,pixabay,31956,dubai,Dubai supercar night,https://pixabay.com/videos/id-31956/,4.827,1.4150943396226414,0,2026-08-25T20:52:29.459708+00:00
20260825T204832Z-5715d4,authorized_creator,DZjYz3uIixC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,0.543,0.9433962264150944,1,2026-08-25T20:52:29.459736+00:00
20260825T204832Z-5715d4,authorized_creator,DZDTNuZtKTL,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,11.505,1.8867924528301887,2,2026-08-25T20:52:29.459750+00:00
20260825T204832Z-5715d4,authorized_creator,DZXuyZ4Nqwb,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,0.0,0.9433962264150944,3,2026-08-25T20:52:29.459791+00:00
20260825T204832Z-5715d4,authorized_creator,DX4d47BN7xC,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,11.153,0.9433962264150944,4,2026-08-25T20:52:29.459811+00:00
20260825T204832Z-5715d4,pixabay,164368,dubai,Burj Khalifa night cinematic,https://pixabay.com/videos/id-164368/,9.489,1.8867924528301887,5,2026-08-25T20:52:29.459821+00:00
20260825T204832Z-5715d4,authorized_creator,DZcdCBBtrdx,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,0.0,1.8867924528301887,6,2026-08-25T20:52:29.459830+00:00
20260825T204832Z-5715d4,authorized_creator,DYfZpeaNTbQ,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,11.06,1.8867924528301887,7,2026-08-25T20:52:29.459839+00:00
20260825T204832Z-5715d4,authorized_creator,DYz8mo9tCaF,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,10.215,1.4150943396226414,8,2026-08-25T20:52:29.459848+00:00
20260825T204832Z-5715d4,authorized_creator,DYfJFaHtgMn,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,0.945,1.4150943396226414,9,2026-08-25T20:52:29.459857+00:00
20260825T204832Z-5715d4,pixabay,323917,yacht,luxury yacht marina night,https://pixabay.com/videos/id-323917/,21.753,1.4150943396226414,10,2026-08-25T20:52:29.459866+00:00
20260825T204832Z-5715d4,authorized_creator,DYxQMNwtEnK,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,13.346,1.8867924528301887,11,2026-08-25T20:52:29.459874+00:00
20260825T204832Z-5715d4,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,1.062,1.4150943396226414,12,2026-08-25T20:52:29.459883+00:00
20260825T204832Z-5715d4,authorized_creator,DYz9WmKta4b,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,7.146,1.4150943396226414,13,2026-08-25T20:52:29.459892+00:00
20260825T204832Z-5715d4,authorized_creator,Db_RBfLT057,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,5.049,0.9433962264150944,14,2026-08-25T20:52:29.459901+00:00
20260825T204832Z-5715d4,authorized_creator,DX18E6-NS0W,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,5.567,1.8867924528301887,15,2026-08-25T20:52:29.459909+00:00
20260825T204832Z-5715d4,authorized_creator,DZcdXllNcN-,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,4.151,1.4150943396226414,16,2026-08-25T20:52:29.459918+00:00
20260826T111401Z-9f8ce5,authorized_creator,DZjYz3uIixC,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,6.53,1.8867924528301887,0,2026-08-26T11:18:18.669913+00:00
20260826T111401Z-9f8ce5,authorized_creator,DZDTNuZtKTL,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,0.541,0.9433962264150944,1,2026-08-26T11:18:18.669935+00:00
20260826T111401Z-9f8ce5,authorized_creator,DYxQMNwtEnK,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,6.56,1.4150943396226414,2,2026-08-26T11:18:18.669991+00:00
20260826T111401Z-9f8ce5,authorized_creator,DYz8mo9tCaF,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,5.576,0.9433962264150944,3,2026-08-26T11:18:18.670003+00:00
20260826T111401Z-9f8ce5,authorized_creator,DZcdCBBtrdx,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,8.562,1.8867924528301887,4,2026-08-26T11:18:18.670013+00:00
20260826T111401Z-9f8ce5,pexels,31873246,yacht,luxury yacht marina night,https://www.pexels.com/video/luxury-yachts-in-dubai-marina-aerial-view-31873246/,8.732,1.4150943396226414,5,2026-08-26T11:18:18.670023+00:00
20260826T111401Z-9f8ce5,authorized_creator,DYfJFaHtgMn,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,9.856,0.9433962264150944,6,2026-08-26T11:18:18.670031+00:00
20260826T111401Z-9f8ce5,pexels,5058333,dubai,Burj Khalifa night cinematic,https://www.pexels.com/video/beautiful-light-show-of-burj-khalifa-5058333/,7.159,1.8867924528301887,7,2026-08-26T11:18:18.670041+00:00
20260826T111401Z-9f8ce5,authorized_creator,DX4d47BN7xC,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,6.989,1.8867924528301887,8,2026-08-26T11:18:18.670049+00:00
20260826T111401Z-9f8ce5,authorized_creator,DaZ3ZlgN_9w,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,0.0,1.8867924528301887,9,2026-08-26T11:18:18.670058+00:00
20260826T111401Z-9f8ce5,authorized_creator,DaL8vDEN8bP,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,11.148,1.4150943396226414,10,2026-08-26T11:18:18.670066+00:00
20260826T111401Z-9f8ce5,authorized_creator,DYfZpeaNTbQ,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,6.566,1.4150943396226414,11,2026-08-26T11:18:18.670075+00:00
20260826T111401Z-9f8ce5,authorized_creator,DZXuyZ4Nqwb,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,7.796,0.9433962264150944,12,2026-08-26T11:18:18.670084+00:00
20260826T111401Z-9f8ce5,pexels,38286973,yacht,luxury yacht marina night,https://www.pexels.com/video/aerial-view-of-dubai-marina-yachts-38286973/,1.971,1.4150943396226414,13,2026-08-26T11:18:18.670097+00:00
20260826T111401Z-9f8ce5,authorized_creator,DYz9WmKta4b,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,10.719,1.4150943396226414,14,2026-08-26T11:18:18.670106+00:00
20260826T111401Z-9f8ce5,authorized_creator,DZcdXllNcN-,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,5.71,1.8867924528301887,15,2026-08-26T11:18:18.670115+00:00
20260826T111401Z-9f8ce5,authorized_creator,Db_RBfLT057,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,2.906,1.4150943396226414,16,2026-08-26T11:18:18.670123+00:00
20260826T165252Z-ac7717,pixabay,1996,yacht,black yacht night,https://pixabay.com/videos/id-1996/,2.008,2.127659574468085,0,2026-08-26T16:57:24.606644+00:00
20260826T165252Z-ac7717,authorized_creator,DaZ3ZlgN_9w,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,6.203,1.5957446808510638,1,2026-08-26T16:57:24.606670+00:00
20260826T165252Z-ac7717,authorized_creator,DZjYz3uIixC,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,4.304,1.0638297872340425,2,2026-08-26T16:57:24.606683+00:00
20260826T165252Z-ac7717,authorized_creator,DaL8vDEN8bP,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,3.138,1.5957446808510638,3,2026-08-26T16:57:24.606693+00:00
20260826T165252Z-ac7717,authorized_creator,DYxQMNwtEnK,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,2.685,1.0638297872340425,4,2026-08-26T16:57:24.606703+00:00
20260826T165252Z-ac7717,authorized_creator,DYfZpeaNTbQ,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,4.5,1.0638297872340425,5,2026-08-26T16:57:24.606712+00:00
20260826T165252Z-ac7717,authorized_creator,DZDTNuZtKTL,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,8.04,1.0638297872340425,6,2026-08-26T16:57:24.606721+00:00
20260826T165252Z-ac7717,authorized_creator,DYfJFaHtgMn,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,3.716,1.5957446808510638,7,2026-08-26T16:57:24.606730+00:00
20260826T165252Z-ac7717,authorized_creator,DX18E6-NS0W,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,3.174,2.127659574468085,8,2026-08-26T16:57:24.606738+00:00
20260826T165252Z-ac7717,pixabay,213422,dubai,Burj Khalifa night cinematic,https://pixabay.com/videos/id-213422/,2.086,1.0638297872340425,9,2026-08-26T16:57:24.606747+00:00
20260826T165252Z-ac7717,authorized_creator,DZcdCBBtrdx,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,2.009,1.5957446808510638,10,2026-08-26T16:57:24.606755+00:00
20260826T165252Z-ac7717,authorized_creator,DYz8mo9tCaF,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,3.512,1.0638297872340425,11,2026-08-26T16:57:24.606765+00:00
20260826T165252Z-ac7717,authorized_creator,DX4d47BN7xC,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,4.515,1.0638297872340425,12,2026-08-26T16:57:24.606773+00:00
20260826T165252Z-ac7717,pexels,32114961,yacht,luxury yacht marina night,https://www.pexels.com/video/luxury-yachts-in-dubai-marina-on-a-sunny-day-32114961/,1.875,1.5957446808510638,13,2026-08-26T16:57:24.606782+00:00
20260826T165252Z-ac7717,authorized_creator,DZXuyZ4Nqwb,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,2.03,2.127659574468085,14,2026-08-26T16:57:24.606791+00:00
20260826T165252Z-ac7717,authorized_creator,DYz9WmKta4b,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,3.526,1.5957446808510638,15,2026-08-26T16:57:24.606799+00:00
20260826T165252Z-ac7717,authorized_creator,Db_RBfLT057,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,7.625,1.5957446808510638,16,2026-08-26T16:57:24.606808+00:00
20260827T175420Z-93ab7c,authorized_creator,DX4d47BN7xC,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,0.439,2.5,0,2026-08-27T17:58:41.346081+00:00
20260827T175420Z-93ab7c,authorized_creator,DYfJFaHtgMn,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,5.258,2.2,1,2026-08-27T17:58:41.346105+00:00
20260827T175420Z-93ab7c,pexels,36200542,yacht,superyacht at night cinematic,https://www.pexels.com/video/luxury-superyacht-docked-at-marina-under-cloudy-sky-36200542/,2.912,1.1000000000000005,2,2026-08-27T17:58:41.346118+00:00
20260827T175420Z-93ab7c,authorized_creator,DYfZpeaNTbQ,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,0.467,3.25,3,2026-08-27T17:58:41.346129+00:00
20260827T175420Z-93ab7c,authorized_creator,DZDTNuZtKTL,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,3.741,1.0999999999999996,4,2026-08-27T17:58:41.346139+00:00
20260827T175420Z-93ab7c,authorized_creator,DZcdCBBtrdx,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdCBBtrdx/,4.22,2.75,5,2026-08-27T17:58:41.346148+00:00
20260827T175420Z-93ab7c,authorized_creator,DZXuyZ4Nqwb,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,6.747,2.1500000000000004,6,2026-08-27T17:58:41.346157+00:00
20260827T175420Z-93ab7c,authorized_creator,DYz8mo9tCaF,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,7.502,1.1000000000000014,7,2026-08-27T17:58:41.346166+00:00
20260827T175420Z-93ab7c,authorized_creator,DZcdXllNcN-,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZcdXllNcN-/,0.0,1.6499999999999986,8,2026-08-27T17:58:41.346174+00:00
20260827T175420Z-93ab7c,authorized_creator,DaL8vDEN8bP,cash,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,9.398,3.8000000000000007,9,2026-08-27T17:58:41.346184+00:00
20260827T175420Z-93ab7c,authorized_creator,DX18E6-NS0W,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,8.966,1.1000000000000014,10,2026-08-27T17:58:41.346192+00:00
20260827T175420Z-93ab7c,authorized_creator,DZjYz3uIixC,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,2.422,2.299999999999997,11,2026-08-27T17:58:41.346201+00:00
20260828T010227Z-f2ae74,authorized_creator,DYxQMNwtEnK,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,9.011,1.7000000000000002,0,2026-08-28T01:06:33.222432+00:00
20260828T010227Z-f2ae74,authorized_creator,DaZ3ZlgN_9w,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,8.156,2.45,1,2026-08-28T01:06:33.222456+00:00
20260828T010227Z-f2ae74,authorized_creator,DYfZpeaNTbQ,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,8.574,2.4000000000000004,2,2026-08-28T01:06:33.222468+00:00
20260828T010227Z-f2ae74,authorized_creator,DYfJFaHtgMn,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,2.137,2.4499999999999993,3,2026-08-28T01:06:33.222479+00:00
20260828T010227Z-f2ae74,authorized_creator,DZXuyZ4Nqwb,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,3.408,1.200000000000001,4,2026-08-28T01:06:33.222488+00:00
20260828T010227Z-f2ae74,authorized_creator,Db_RBfLT057,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,6.102,3.1999999999999993,5,2026-08-28T01:06:33.222498+00:00
20260828T010227Z-f2ae74,authorized_creator,DX4d47BN7xC,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,5.715,1.6500000000000004,6,2026-08-28T01:06:33.222506+00:00
20260828T010227Z-f2ae74,authorized_creator,DaL8vDEN8bP,hotel,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,4.862,1.1999999999999993,7,2026-08-28T01:06:33.222515+00:00
20260828T010227Z-f2ae74,authorized_creator,DYz9WmKta4b,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,12.111,2.4499999999999993,8,2026-08-28T01:06:33.222524+00:00
20260828T010227Z-f2ae74,authorized_creator,DZDTNuZtKTL,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,6.891,1.2000000000000028,9,2026-08-28T01:06:33.222533+00:00
20260828T010227Z-f2ae74,authorized_creator,DYz8mo9tCaF,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz8mo9tCaF/,0.389,3.6499999999999986,10,2026-08-28T01:06:33.222548+00:00
20260828T010227Z-f2ae74,authorized_creator,DX18E6-NS0W,yacht,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,7.726,1.4499999999999993,11,2026-08-28T01:06:33.222558+00:00
20260828T042316Z-fd124f,authorized_creator,DaZ3ZlgN_9w,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaZ3ZlgN_9w/,4.972,2.0500000000000003,0,2026-08-28T04:29:15.995219+00:00
20260828T042316Z-fd124f,authorized_creator,DYxQMNwtEnK,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYxQMNwtEnK/,10.646,1.1999999999999997,1,2026-08-28T04:29:15.995244+00:00
20260828T042316Z-fd124f,authorized_creator,DZXuyZ4Nqwb,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZXuyZ4Nqwb/,0.816,3.6500000000000004,2,2026-08-28T04:29:15.995258+00:00
20260828T042316Z-fd124f,authorized_creator,DZDTNuZtKTL,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZDTNuZtKTL/,9.581,1.1500000000000004,3,2026-08-28T04:29:15.995269+00:00
20260828T042316Z-fd124f,authorized_creator,DYfZpeaNTbQ,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfZpeaNTbQ/,7.5,2.5,4,2026-08-28T04:29:15.995278+00:00
20260828T042316Z-fd124f,authorized_creator,DX18E6-NS0W,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX18E6-NS0W/,6.623,2.4000000000000004,5,2026-08-28T04:29:15.995287+00:00
20260828T042316Z-fd124f,authorized_creator,DaL8vDEN8bP,watch,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DaL8vDEN8bP/,1.943,2.4499999999999993,6,2026-08-28T04:29:15.995296+00:00
20260828T042316Z-fd124f,authorized_creator,DZjYz3uIixC,supercar,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DZjYz3uIixC/,9.578,1.200000000000001,7,2026-08-28T04:29:15.995305+00:00
20260828T042316Z-fd124f,authorized_creator,Db_RBfLT057,private_jet,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/Db_RBfLT057/,10.862,1.1999999999999993,8,2026-08-28T04:29:15.995314+00:00
20260828T042316Z-fd124f,authorized_creator,DX4d47BN7xC,villa,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DX4d47BN7xC/,9.712,2.4499999999999993,9,2026-08-28T04:29:15.995323+00:00
20260828T042316Z-fd124f,authorized_creator,DYfJFaHtgMn,dark_feminine,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYfJFaHtgMn/,7.731,2.400000000000002,10,2026-08-28T04:29:15.995332+00:00
20260828T042316Z-fd124f,authorized_creator,DYz9WmKta4b,dubai,authorized creator library,https://www.instagram.com/noirwealthlifestyle/reel/DYz9WmKta4b/,4.993,2.349999999999998,11,2026-08-28T04:29:15.995344+00:00
